ID,X,Y,spud year,Direction,
Fut-OW-02181,6.203940E+05,3.563016E+06,2041,H,
Fut-OW-02182,6.183146E+05,3.576752E+06,2026,H,
Fut-OW-02183,6.270501E+05,3.558275E+06,2046,H,
Fut-OW-02184,6.178885E+05,3.559341E+06,2045,H,
Fut-OW-02185,6.307668E+05,3.550813E+06,2021,H,
Fut-OW-02186,6.272744E+05,3.561528E+06,2041,H,
Fut-OW-02187,6.193388E+05,3.541717E+06,2028,H,
Fut-OW-02188,6.105653E+05,3.554474E+06,2035,H,
Fut-OW-02189,6.187824E+05,3.568412E+06,2032,H,
Fut-OW-02190,6.231111E+05,3.549503E+06,2038,H,
Fut-OW-02191,6.305021E+05,3.556625E+06,2046,H,
Fut-OW-02192,6.338318E+05,3.577770E+06,2024,H,
Fut-OW-02193,6.093432E+05,3.554004E+06,2037,H,
Fut-OW-02194,6.096654E+05,3.548108E+06,2029,H,
Fut-OW-02195,6.168131E+05,3.571370E+06,2029,H,
Fut-OW-02196,6.135773E+05,3.566996E+06,2035,H,
Fut-OW-02197,6.251962E+05,3.547193E+06,2042,H,
Fut-OW-02198,6.289675E+05,3.577383E+06,2045,H,
Fut-OW-02199,6.203058E+05,3.551280E+06,2021,H,
Fut-OW-02200,6.150284E+05,3.544645E+06,2025,H,
Fut-OW-02201,6.331425E+05,3.545519E+06,2046,H,
Fut-OW-02202,6.176394E+05,3.541755E+06,2037,H,
Fut-OW-02203,6.261533E+05,3.563885E+06,2035,H,
Fut-OW-02204,6.270148E+05,3.567697E+06,2046,H,
Fut-OW-02205,6.089340E+05,3.566705E+06,2038,H,
Fut-OW-02206,6.305937E+05,3.553441E+06,2022,H,
Fut-OW-02207,6.233820E+05,3.553891E+06,2032,H,
Fut-OW-02208,6.084202E+05,3.573389E+06,2028,H,
Fut-OW-02209,6.070415E+05,3.559413E+06,2039,H,
Fut-OW-02210,6.064594E+05,3.541452E+06,2036,H,
Fut-OW-02211,6.043613E+05,3.552302E+06,2036,H,
Fut-OW-02212,6.101433E+05,3.559895E+06,2034,H,
Fut-OW-02213,6.270058E+05,3.563403E+06,2022,H,
Fut-OW-02214,6.321688E+05,3.572163E+06,2038,H,
Fut-OW-02215,6.256677E+05,3.553624E+06,2028,H,
Fut-OW-02216,6.096132E+05,3.569102E+06,2030,H,
Fut-OW-02217,6.074832E+05,3.575323E+06,2045,H,
Fut-OW-02218,6.256354E+05,3.566549E+06,2034,H,
Fut-OW-02219,6.148762E+05,3.575538E+06,2024,H,
Fut-OW-02220,6.302433E+05,3.544214E+06,2041,H,
Fut-OW-02221,6.318794E+05,3.557971E+06,2023,H,
Fut-OW-02222,6.257004E+05,3.565285E+06,2028,H,
Fut-OW-02223,6.293971E+05,3.573490E+06,2027,H,
Fut-OW-02224,6.068049E+05,3.550750E+06,2039,H,
Fut-OW-02225,6.320760E+05,3.561082E+06,2030,H,
Fut-OW-02226,6.325574E+05,3.576037E+06,2040,H,
Fut-OW-02227,6.148381E+05,3.577725E+06,2041,H,
Fut-OW-02228,6.316654E+05,3.546464E+06,2039,H,
Fut-OW-02229,6.272731E+05,3.569362E+06,2033,H,
Fut-OW-02230,6.052299E+05,3.549879E+06,2041,H,
Fut-OW-02231,6.182452E+05,3.547174E+06,2026,H,
Fut-OW-02232,6.298194E+05,3.568308E+06,2043,H,
Fut-OW-02233,6.170966E+05,3.545987E+06,2027,H,
Fut-OW-02234,6.236388E+05,3.571377E+06,2037,H,
Fut-OW-02235,6.120403E+05,3.548332E+06,2031,H,
Fut-OW-02236,6.083587E+05,3.547712E+06,2035,H,
Fut-OW-02237,6.192054E+05,3.576413E+06,2042,H,
Fut-OW-02238,6.339914E+05,3.544407E+06,2031,H,
Fut-OW-02239,6.122243E+05,3.570676E+06,2030,H,
Fut-OW-02240,6.177651E+05,3.557248E+06,2036,H,
Fut-OW-02241,6.204782E+05,3.573686E+06,2021,H,
Fut-OW-02242,6.264878E+05,3.553297E+06,2042,H,
Fut-OW-02243,6.217343E+05,3.555232E+06,2022,H,
Fut-OW-02244,6.122909E+05,3.549773E+06,2046,H,
Fut-OW-02245,6.132454E+05,3.550081E+06,2044,H,
Fut-OW-02246,6.089756E+05,3.563325E+06,2025,H,
Fut-OW-02247,6.104590E+05,3.564815E+06,2041,H,
Fut-OW-02248,6.116666E+05,3.577046E+06,2022,H,
Fut-OW-02249,6.122203E+05,3.559222E+06,2021,H,
Fut-OW-02250,6.126859E+05,3.567867E+06,2040,H,
Fut-OW-02251,6.262853E+05,3.547615E+06,2036,H,
Fut-OW-02252,6.329003E+05,3.545203E+06,2043,H,
Fut-OW-02253,6.164767E+05,3.563571E+06,2041,H,
Fut-OW-02254,6.276359E+05,3.576364E+06,2042,H,
Fut-OW-02255,6.128823E+05,3.555144E+06,2028,H,
Fut-OW-02256,6.126951E+05,3.545554E+06,2029,H,
Fut-OW-02257,6.192967E+05,3.557058E+06,2026,H,
Fut-OW-02258,6.306747E+05,3.552361E+06,2025,H,
Fut-OW-02259,6.127416E+05,3.567691E+06,2026,H,
Fut-OW-02260,6.079204E+05,3.569164E+06,2033,H,
Fut-OW-02261,6.220176E+05,3.557798E+06,2040,H,
Fut-OW-02262,6.100862E+05,3.549074E+06,2025,H,
Fut-OW-02263,6.174400E+05,3.560925E+06,2045,H,
Fut-OW-02264,6.183108E+05,3.559210E+06,2043,H,
Fut-OW-02265,6.191574E+05,3.562710E+06,2037,H,
Fut-OW-02266,6.290681E+05,3.577637E+06,2041,H,
Fut-OW-02267,6.053643E+05,3.563180E+06,2042,H,
Fut-OW-02268,6.273754E+05,3.548286E+06,2031,H,
Fut-OW-02269,6.109254E+05,3.561780E+06,2037,H,
Fut-OW-02270,6.122779E+05,3.562074E+06,2023,H,
Fut-OW-02271,6.175734E+05,3.549982E+06,2022,H,
Fut-OW-02272,6.284285E+05,3.562710E+06,2035,H,
Fut-OW-02273,6.167828E+05,3.574471E+06,2045,H,
Fut-OW-02274,6.109773E+05,3.562975E+06,2043,H,
Fut-OW-02275,6.192651E+05,3.562617E+06,2021,H,
Fut-OW-02276,6.207670E+05,3.567724E+06,2032,H,
Fut-OW-02277,6.122571E+05,3.555020E+06,2044,H,
Fut-OW-02278,6.213210E+05,3.542716E+06,2021,H,
Fut-OW-02279,6.138248E+05,3.544380E+06,2034,H,
Fut-OW-02280,6.169017E+05,3.558039E+06,2035,H,
Fut-OW-02281,6.324165E+05,3.548489E+06,2023,H,
Fut-OW-02282,6.048028E+05,3.573824E+06,2023,H,
Fut-OW-02283,6.146515E+05,3.569151E+06,2029,H,
Fut-OW-02284,6.317199E+05,3.558674E+06,2029,H,
Fut-OW-02285,6.207562E+05,3.561254E+06,2022,H,
Fut-OW-02286,6.053103E+05,3.566024E+06,2027,H,
Fut-OW-02287,6.336734E+05,3.559886E+06,2036,H,
Fut-OW-02288,6.276338E+05,3.564290E+06,2035,H,
Fut-OW-02289,6.265947E+05,3.555580E+06,2031,H,
Fut-OW-02290,6.095296E+05,3.566795E+06,2036,H,
Fut-OW-02291,6.298463E+05,3.570917E+06,2032,H,
Fut-OW-02292,6.105101E+05,3.565322E+06,2030,H,
Fut-OW-02293,6.157569E+05,3.559628E+06,2023,H,
Fut-OW-02294,6.150026E+05,3.554520E+06,2029,H,
Fut-OW-02295,6.213684E+05,3.573456E+06,2029,H,
Fut-OW-02296,6.213829E+05,3.547960E+06,2026,H,
Fut-OW-02297,6.336895E+05,3.575617E+06,2045,H,
Fut-OW-02298,6.209999E+05,3.551546E+06,2023,H,
Fut-OW-02299,6.065883E+05,3.546067E+06,2038,H,
Fut-OW-02300,6.053496E+05,3.557097E+06,2028,H,
Fut-OW-02301,6.171002E+05,3.548709E+06,2029,H,
Fut-OW-02302,6.111013E+05,3.543852E+06,2027,H,
Fut-OW-02303,6.224794E+05,3.577422E+06,2030,H,
Fut-OW-02304,6.081237E+05,3.550384E+06,2034,H,
Fut-OW-02305,6.081104E+05,3.570408E+06,2035,H,
Fut-OW-02306,6.255962E+05,3.547556E+06,2043,H,
Fut-OW-02307,6.242036E+05,3.550917E+06,2044,H,
Fut-OW-02308,6.212097E+05,3.554794E+06,2027,H,
Fut-OW-02309,6.326675E+05,3.554115E+06,2022,H,
Fut-OW-02310,6.204204E+05,3.568070E+06,2038,H,
Fut-OW-02311,6.270314E+05,3.558565E+06,2027,H,
Fut-OW-02312,6.270231E+05,3.552837E+06,2032,H,
Fut-OW-02313,6.105484E+05,3.570843E+06,2038,H,
Fut-OW-02314,6.279713E+05,3.552159E+06,2044,H,
Fut-OW-02315,6.219976E+05,3.563062E+06,2031,H,
Fut-OW-02316,6.318434E+05,3.563147E+06,2038,H,
Fut-OW-02317,6.308073E+05,3.560503E+06,2037,H,
Fut-OW-02318,6.270816E+05,3.562969E+06,2025,H,
Fut-OW-02319,6.050958E+05,3.571832E+06,2034,H,
Fut-OW-02320,6.183386E+05,3.551369E+06,2044,H,
Fut-OW-02321,6.206765E+05,3.547838E+06,2033,H,
Fut-OW-02322,6.070491E+05,3.550259E+06,2041,H,
Fut-OW-02323,6.192527E+05,3.568314E+06,2037,H,
Fut-OW-02324,6.065708E+05,3.574094E+06,2023,H,
Fut-OW-02325,6.314998E+05,3.555358E+06,2026,H,
Fut-OW-02326,6.131603E+05,3.546063E+06,2025,H,
Fut-OW-02327,6.127548E+05,3.573841E+06,2043,H,
Fut-OW-02328,6.109589E+05,3.549099E+06,2036,H,
Fut-OW-02329,6.312035E+05,3.563180E+06,2042,H,
Fut-OW-02330,6.077163E+05,3.549599E+06,2028,H,
Fut-OW-02331,6.278601E+05,3.542962E+06,2046,H,
Fut-OW-02332,6.345781E+05,3.557488E+06,2035,H,
Fut-OW-02333,6.341194E+05,3.572728E+06,2038,H,
Fut-OW-02334,6.137113E+05,3.565333E+06,2046,H,
Fut-OW-02335,6.215081E+05,3.567822E+06,2034,H,
Fut-OW-02336,6.206013E+05,3.554464E+06,2043,H,
Fut-OW-02337,6.129739E+05,3.551825E+06,2042,H,
Fut-OW-02338,6.166407E+05,3.569305E+06,2022,H,
Fut-OW-02339,6.289139E+05,3.542697E+06,2037,H,
Fut-OW-02340,6.202464E+05,3.557263E+06,2044,H,
Fut-OW-02341,6.323172E+05,3.556149E+06,2027,H,
Fut-OW-02342,6.208814E+05,3.576452E+06,2021,H,
Fut-OW-02343,6.083666E+05,3.552547E+06,2038,H,
Fut-OW-02344,6.104932E+05,3.562910E+06,2034,H,
Fut-OW-02345,6.272704E+05,3.545565E+06,2023,H,
Fut-OW-02346,6.249284E+05,3.555747E+06,2036,H,
Fut-OW-02347,6.153159E+05,3.573563E+06,2038,H,
Fut-OW-02348,6.220158E+05,3.552559E+06,2033,H,
Fut-OW-02349,6.120804E+05,3.541804E+06,2021,H,
Fut-OW-02350,6.288706E+05,3.545068E+06,2026,H,
Fut-OW-02351,6.120530E+05,3.568392E+06,2040,H,
Fut-OW-02352,6.069110E+05,3.572758E+06,2040,H,
Fut-OW-02353,6.264351E+05,3.560216E+06,2037,H,
Fut-OW-02354,6.278669E+05,3.551444E+06,2023,H,
Fut-OW-02355,6.221466E+05,3.574050E+06,2024,H,
Fut-OW-02356,6.091604E+05,3.547910E+06,2033,H,
Fut-OW-02357,6.234153E+05,3.551619E+06,2026,H,
Fut-OW-02358,6.291918E+05,3.564868E+06,2030,H,
Fut-OW-02359,6.323102E+05,3.566793E+06,2024,H,
Fut-OW-02360,6.097054E+05,3.553403E+06,2025,H,
Fut-OW-02361,6.047434E+05,3.565716E+06,2045,H,
Fut-OW-02362,6.160047E+05,3.577430E+06,2036,H,
Fut-OW-02363,6.311327E+05,3.558189E+06,2044,H,
Fut-OW-02364,6.249475E+05,3.557408E+06,2045,H,
Fut-OW-02365,6.242834E+05,3.549442E+06,2025,H,
Fut-OW-02366,6.256112E+05,3.554572E+06,2040,H,
Fut-OW-02367,6.097443E+05,3.569111E+06,2032,H,
Fut-OW-02368,6.100645E+05,3.572377E+06,2045,H,
Fut-OW-02369,6.244887E+05,3.549335E+06,2043,H,
Fut-OW-02370,6.070017E+05,3.564387E+06,2044,H,
Fut-OW-02371,6.295412E+05,3.569860E+06,2026,H,
Fut-OW-02372,6.059419E+05,3.557361E+06,2024,H,
Fut-OW-02373,6.271284E+05,3.552547E+06,2044,H,
Fut-OW-02374,6.201446E+05,3.553121E+06,2031,H,
Fut-OW-02375,6.144573E+05,3.577099E+06,2038,H,
Fut-OW-02376,6.278943E+05,3.570689E+06,2026,H,
Fut-OW-02377,6.110841E+05,3.563344E+06,2028,H,
Fut-OW-02378,6.211656E+05,3.562969E+06,2040,H,
Fut-OW-02379,6.225779E+05,3.553230E+06,2025,H,
Fut-OW-02380,6.146303E+05,3.551262E+06,2022,H,
Fut-OW-02381,6.202472E+05,3.544409E+06,2032,H,
Fut-OW-02382,6.292096E+05,3.563001E+06,2032,H,
Fut-OW-02383,6.093151E+05,3.554776E+06,2041,H,
Fut-OW-02384,6.269487E+05,3.566149E+06,2032,H,
Fut-OW-02385,6.057689E+05,3.557390E+06,2022,H,
Fut-OW-02386,6.252829E+05,3.543015E+06,2044,H,
Fut-OW-02387,6.182275E+05,3.544410E+06,2038,H,
Fut-OW-02388,6.129254E+05,3.559969E+06,2039,H,
Fut-OW-02389,6.201250E+05,3.557903E+06,2021,H,
Fut-OW-02390,6.050828E+05,3.552901E+06,2026,H,
Fut-OW-02391,6.066977E+05,3.562710E+06,2022,H,
Fut-OW-02392,6.209115E+05,3.556308E+06,2044,H,
Fut-OW-02393,6.251784E+05,3.548278E+06,2035,H,
Fut-OW-02394,6.166294E+05,3.553904E+06,2041,H,
Fut-OW-02395,6.258384E+05,3.570502E+06,2029,H,
Fut-OW-02396,6.130458E+05,3.567199E+06,2036,H,
Fut-OW-02397,6.223376E+05,3.560793E+06,2024,H,
Fut-OW-02398,6.266928E+05,3.558872E+06,2026,H,
Fut-OW-02399,6.142327E+05,3.553002E+06,2041,H,
Fut-OW-02400,6.301008E+05,3.573697E+06,2042,H,
Fut-OW-02401,6.227148E+05,3.568180E+06,2028,H,
Fut-OW-02402,6.158454E+05,3.574507E+06,2037,H,
Fut-OW-02403,6.246171E+05,3.575404E+06,2042,H,
Fut-OW-02404,6.110733E+05,3.543333E+06,2039,H,
Fut-OW-02405,6.248847E+05,3.555932E+06,2032,H,
Fut-OW-02406,6.302683E+05,3.559116E+06,2038,H,
Fut-OW-02407,6.312050E+05,3.562907E+06,2031,H,
Fut-OW-02408,6.184478E+05,3.547032E+06,2025,H,
Fut-OW-02409,6.118719E+05,3.551074E+06,2022,H,
Fut-OW-02410,6.251273E+05,3.561011E+06,2029,H,
Fut-OW-02411,6.243953E+05,3.573626E+06,2031,H,
Fut-OW-02412,6.266656E+05,3.568257E+06,2043,H,
Fut-OW-02413,6.057663E+05,3.543280E+06,2040,H,
Fut-OW-02414,6.065398E+05,3.555486E+06,2041,H,
Fut-OW-02415,6.175362E+05,3.568110E+06,2036,H,
Fut-OW-02416,6.312824E+05,3.555446E+06,2040,H,
Fut-OW-02417,6.221218E+05,3.576224E+06,2036,H,
Fut-OW-02418,6.294233E+05,3.541445E+06,2036,H,
Fut-OW-02419,6.091033E+05,3.571378E+06,2044,H,
Fut-OW-02420,6.089536E+05,3.565877E+06,2045,H,
Fut-OW-02421,6.089393E+05,3.571578E+06,2027,H,
Fut-OW-02422,6.043836E+05,3.577577E+06,2040,H,
Fut-OW-02423,6.308669E+05,3.555904E+06,2026,H,
Fut-OW-02424,6.336993E+05,3.576963E+06,2038,H,
Fut-OW-02425,6.106445E+05,3.558632E+06,2043,H,
Fut-OW-02426,6.074409E+05,3.542754E+06,2042,H,
Fut-OW-02427,6.081948E+05,3.554849E+06,2042,H,
Fut-OW-02428,6.234066E+05,3.541457E+06,2044,H,
Fut-OW-02429,6.219875E+05,3.559974E+06,2036,H,
Fut-OW-02430,6.168836E+05,3.561073E+06,2028,H,
Fut-OW-02431,6.119354E+05,3.567383E+06,2041,H,
Fut-OW-02432,6.050188E+05,3.576476E+06,2026,H,
Fut-OW-02433,6.295303E+05,3.557695E+06,2033,H,
Fut-OW-02434,6.286254E+05,3.568044E+06,2043,H,
Fut-OW-02435,6.336751E+05,3.562253E+06,2022,H,
Fut-OW-02436,6.310428E+05,3.557234E+06,2029,H,
Fut-OW-02437,6.299193E+05,3.550369E+06,2041,H,
Fut-OW-02438,6.302976E+05,3.549682E+06,2021,H,
Fut-OW-02439,6.179533E+05,3.555970E+06,2027,H,
Fut-OW-02440,6.277399E+05,3.542597E+06,2022,H,
Fut-OW-02441,6.091094E+05,3.567760E+06,2043,H,
Fut-OW-02442,6.145776E+05,3.566972E+06,2036,H,
Fut-OW-02443,6.325964E+05,3.573868E+06,2028,H,
Fut-OW-02444,6.153466E+05,3.550951E+06,2031,H,
Fut-OW-02445,6.249168E+05,3.545593E+06,2031,H,
Fut-OW-02446,6.056056E+05,3.562288E+06,2044,H,
Fut-OW-02447,6.079017E+05,3.563406E+06,2031,H,
Fut-OW-02448,6.222433E+05,3.546433E+06,2044,H,
Fut-OW-02449,6.154544E+05,3.574999E+06,2022,H,
Fut-OW-02450,6.257883E+05,3.562644E+06,2027,H,
Fut-OW-02451,6.128424E+05,3.554758E+06,2043,H,
Fut-OW-02452,6.281843E+05,3.552452E+06,2036,H,
Fut-OW-02453,6.245973E+05,3.564824E+06,2044,H,
Fut-OW-02454,6.149778E+05,3.560981E+06,2023,H,
Fut-OW-02455,6.294353E+05,3.545411E+06,2025,H,
Fut-OW-02456,6.314078E+05,3.556672E+06,2021,H,
Fut-OW-02457,6.335866E+05,3.567670E+06,2026,H,
Fut-OW-02458,6.327659E+05,3.565492E+06,2041,H,
Fut-OW-02459,6.192034E+05,3.574542E+06,2037,H,
Fut-OW-02460,6.300484E+05,3.574661E+06,2030,H,
Fut-OW-02461,6.308645E+05,3.564029E+06,2034,H,
Fut-OW-02462,6.139442E+05,3.575744E+06,2036,H,
Fut-OW-02463,6.080411E+05,3.558946E+06,2035,H,
Fut-OW-02464,6.189588E+05,3.558342E+06,2045,H,
Fut-OW-02465,6.317225E+05,3.567839E+06,2025,H,
Fut-OW-02466,6.130738E+05,3.551058E+06,2025,H,
Fut-OW-02467,6.256328E+05,3.569708E+06,2030,H,
Fut-OW-02468,6.296146E+05,3.567610E+06,2034,H,
Fut-OW-02469,6.063479E+05,3.574624E+06,2027,H,
Fut-OW-02470,6.222193E+05,3.560053E+06,2046,H,
Fut-OW-02471,6.177871E+05,3.542602E+06,2035,H,
Fut-OW-02472,6.217421E+05,3.570536E+06,2038,H,
Fut-OW-02473,6.305658E+05,3.545581E+06,2028,H,
Fut-OW-02474,6.166973E+05,3.575277E+06,2022,H,
Fut-OW-02475,6.112776E+05,3.572931E+06,2029,H,
Fut-OW-02476,6.200604E+05,3.569535E+06,2041,H,
Fut-OW-02477,6.205021E+05,3.554535E+06,2028,H,
Fut-OW-02478,6.119317E+05,3.576251E+06,2023,H,
Fut-OW-02479,6.268286E+05,3.551319E+06,2034,H,
Fut-OW-02480,6.133069E+05,3.565856E+06,2038,H,
Fut-OW-02481,6.278822E+05,3.565437E+06,2038,H,
Fut-OW-02482,6.218854E+05,3.555716E+06,2022,H,
Fut-OW-02483,6.274229E+05,3.541364E+06,2032,H,
Fut-OW-02484,6.142151E+05,3.552693E+06,2028,H,
Fut-OW-02485,6.272994E+05,3.554468E+06,2039,H,
Fut-OW-02486,6.138102E+05,3.571108E+06,2038,H,
Fut-OW-02487,6.166463E+05,3.550233E+06,2037,H,
Fut-OW-02488,6.306789E+05,3.577089E+06,2025,H,
Fut-OW-02489,6.229759E+05,3.575299E+06,2036,H,
Fut-OW-02490,6.171136E+05,3.565818E+06,2035,H,
Fut-OW-02491,6.250878E+05,3.559404E+06,2042,H,
Fut-OW-02492,6.122394E+05,3.571323E+06,2027,H,
Fut-OW-02493,6.250905E+05,3.551188E+06,2030,H,
Fut-OW-02494,6.084669E+05,3.575612E+06,2038,H,
Fut-OW-02495,6.073841E+05,3.547815E+06,2036,H,
Fut-OW-02496,6.315747E+05,3.563495E+06,2043,H,
Fut-OW-02497,6.280756E+05,3.557377E+06,2039,H,
Fut-OW-02498,6.084732E+05,3.542391E+06,2036,H,
Fut-OW-02499,6.105516E+05,3.554331E+06,2032,H,
Fut-OW-02500,6.088374E+05,3.559718E+06,2033,H,
Fut-OW-02501,6.229668E+05,3.541556E+06,2030,H,
Fut-OW-02502,6.074629E+05,3.566062E+06,2035,H,
Fut-OW-02503,6.193376E+05,3.559624E+06,2045,H,
Fut-OW-02504,6.216251E+05,3.568459E+06,2027,H,
Fut-OW-02505,6.266129E+05,3.550103E+06,2045,H,
Fut-OW-02506,6.112666E+05,3.550828E+06,2037,H,
Fut-OW-02507,6.226376E+05,3.555668E+06,2021,H,
Fut-OW-02508,6.261750E+05,3.545102E+06,2023,H,
Fut-OW-02509,6.316498E+05,3.543538E+06,2046,H,
Fut-OW-02510,6.156864E+05,3.551672E+06,2033,H,
Fut-OW-02511,6.300471E+05,3.571493E+06,2021,H,
Fut-OW-02512,6.225431E+05,3.559681E+06,2030,H,
Fut-OW-02513,6.128201E+05,3.560179E+06,2042,H,
Fut-OW-02514,6.180801E+05,3.541313E+06,2029,H,
Fut-OW-02515,6.296579E+05,3.550577E+06,2044,H,
Fut-OW-02516,6.323576E+05,3.560146E+06,2025,H,
Fut-OW-02517,6.223633E+05,3.550222E+06,2046,H,
Fut-OW-02518,6.201296E+05,3.554731E+06,2031,H,
Fut-OW-02519,6.080314E+05,3.549555E+06,2025,H,
Fut-OW-02520,6.159909E+05,3.547796E+06,2043,H,
Fut-OW-02521,6.121948E+05,3.576642E+06,2021,H,
Fut-OW-02522,6.124216E+05,3.562954E+06,2035,H,
Fut-OW-02523,6.104324E+05,3.563113E+06,2034,H,
Fut-OW-02524,6.113255E+05,3.563081E+06,2023,H,
Fut-OW-02525,6.249401E+05,3.575400E+06,2046,H,
Fut-OW-02526,6.131641E+05,3.574323E+06,2033,H,
Fut-OW-02527,6.256409E+05,3.542719E+06,2046,H,
Fut-OW-02528,6.241600E+05,3.552811E+06,2040,H,
Fut-OW-02529,6.121089E+05,3.552367E+06,2022,H,
Fut-OW-02530,6.280069E+05,3.565407E+06,2043,H,
Fut-OW-02531,6.146346E+05,3.576638E+06,2041,H,
Fut-OW-02532,6.101395E+05,3.543262E+06,2039,H,
Fut-OW-02533,6.266131E+05,3.553456E+06,2026,H,
Fut-OW-02534,6.058273E+05,3.557873E+06,2042,H,
Fut-OW-02535,6.164081E+05,3.550282E+06,2046,H,
Fut-OW-02536,6.166418E+05,3.574531E+06,2039,H,
Fut-OW-02537,6.225416E+05,3.550188E+06,2028,H,
Fut-OW-02538,6.233682E+05,3.570794E+06,2021,H,
Fut-OW-02539,6.328975E+05,3.562910E+06,2040,H,
Fut-OW-02540,6.100705E+05,3.565748E+06,2043,H,
Fut-OW-02541,6.217537E+05,3.575274E+06,2044,H,
Fut-OW-02542,6.264199E+05,3.564575E+06,2038,H,
Fut-OW-02543,6.154639E+05,3.551214E+06,2038,H,
Fut-OW-02544,6.288087E+05,3.562799E+06,2036,H,
Fut-OW-02545,6.068279E+05,3.575657E+06,2046,H,
Fut-OW-02546,6.086551E+05,3.554899E+06,2032,H,
Fut-OW-02547,6.269971E+05,3.555214E+06,2023,H,
Fut-OW-02548,6.321818E+05,3.544295E+06,2035,H,
Fut-OW-02549,6.255662E+05,3.565329E+06,2043,H,
Fut-OW-02550,6.207218E+05,3.548714E+06,2044,H,
Fut-OW-02551,6.221543E+05,3.566926E+06,2044,H,
Fut-OW-02552,6.164288E+05,3.554851E+06,2029,H,
Fut-OW-02553,6.276565E+05,3.577437E+06,2040,H,
Fut-OW-02554,6.313514E+05,3.544791E+06,2045,H,
Fut-OW-02555,6.107374E+05,3.568783E+06,2036,H,
Fut-OW-02556,6.319248E+05,3.568127E+06,2033,H,
Fut-OW-02557,6.335101E+05,3.565926E+06,2027,H,
Fut-OW-02558,6.217229E+05,3.567261E+06,2043,H,
Fut-OW-02559,6.098459E+05,3.576102E+06,2024,H,
Fut-OW-02560,6.184789E+05,3.548816E+06,2030,H,
Fut-OW-02561,6.344751E+05,3.547601E+06,2039,H,
Fut-OW-02562,6.344164E+05,3.562027E+06,2033,H,
Fut-OW-02563,6.041317E+05,3.569410E+06,2026,H,
Fut-OW-02564,6.049444E+05,3.555583E+06,2029,H,
Fut-OW-02565,6.069015E+05,3.567322E+06,2040,H,
Fut-OW-02566,6.271243E+05,3.560782E+06,2027,H,
Fut-OW-02567,6.270728E+05,3.572927E+06,2031,H,
Fut-OW-02568,6.247806E+05,3.559836E+06,2021,H,
Fut-OW-02569,6.284235E+05,3.567103E+06,2026,H,
Fut-OW-02570,6.148211E+05,3.565549E+06,2035,H,
Fut-OW-02571,6.298482E+05,3.544660E+06,2036,H,
Fut-OW-02572,6.088503E+05,3.568386E+06,2045,H,
Fut-OW-02573,6.207994E+05,3.541946E+06,2034,H,
Fut-OW-02574,6.144753E+05,3.548493E+06,2025,H,
Fut-OW-02575,6.234551E+05,3.544385E+06,2027,H,
Fut-OW-02576,6.073994E+05,3.562604E+06,2045,H,
Fut-OW-02577,6.263169E+05,3.544695E+06,2036,H,
Fut-OW-02578,6.180569E+05,3.547272E+06,2036,H,
Fut-OW-02579,6.100876E+05,3.560834E+06,2026,H,
Fut-OW-02580,6.215508E+05,3.574433E+06,2041,H,
Fut-OW-02581,6.296903E+05,3.571991E+06,2041,H,
Fut-OW-02582,6.206628E+05,3.555759E+06,2044,H,
Fut-OW-02583,6.319821E+05,3.558495E+06,2028,H,
Fut-OW-02584,6.083771E+05,3.570951E+06,2026,H,
Fut-OW-02585,6.135276E+05,3.573266E+06,2029,H,
Fut-OW-02586,6.247866E+05,3.561130E+06,2023,H,
Fut-OW-02587,6.153732E+05,3.543191E+06,2023,H,
Fut-OW-02588,6.085833E+05,3.571988E+06,2041,H,
Fut-OW-02589,6.077680E+05,3.574947E+06,2029,H,
Fut-OW-02590,6.201844E+05,3.547579E+06,2035,H,
Fut-OW-02591,6.124611E+05,3.576799E+06,2045,H,
Fut-OW-02592,6.129658E+05,3.546076E+06,2023,H,
Fut-OW-02593,6.147201E+05,3.555135E+06,2042,H,
Fut-OW-02594,6.210142E+05,3.547314E+06,2039,H,
Fut-OW-02595,6.074764E+05,3.570684E+06,2028,H,
Fut-OW-02596,6.119593E+05,3.552746E+06,2038,H,
Fut-OW-02597,6.339549E+05,3.550731E+06,2026,H,
Fut-OW-02598,6.326784E+05,3.552506E+06,2039,H,
Fut-OW-02599,6.053013E+05,3.575854E+06,2024,H,
Fut-OW-02600,6.296337E+05,3.555175E+06,2032,H,
Fut-OW-02601,6.125038E+05,3.563162E+06,2024,H,
Fut-OW-02602,6.084438E+05,3.547439E+06,2037,H,
Fut-OW-02603,6.227909E+05,3.552127E+06,2039,H,
Fut-OW-02604,6.192378E+05,3.572157E+06,2030,H,
Fut-OW-02605,6.261224E+05,3.554173E+06,2039,H,
Fut-OW-02606,6.051708E+05,3.556061E+06,2027,H,
Fut-OW-02607,6.163773E+05,3.544430E+06,2026,H,
Fut-OW-02608,6.276192E+05,3.550073E+06,2028,H,
Fut-OW-02609,6.241548E+05,3.551880E+06,2041,H,
Fut-OW-02610,6.301719E+05,3.553230E+06,2035,H,
Fut-OW-02611,6.062744E+05,3.574191E+06,2028,H,
Fut-OW-02612,6.082267E+05,3.544925E+06,2023,H,
Fut-OW-02613,6.318084E+05,3.574887E+06,2027,H,
Fut-OW-02614,6.107666E+05,3.570188E+06,2041,H,
Fut-OW-02615,6.129846E+05,3.560243E+06,2028,H,
Fut-OW-02616,6.042132E+05,3.570672E+06,2031,H,
